Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Observation Status,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2012,3.45486011402506,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2013,2.25179683245479,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2014,1.53648993145054,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2015,1.72594966752429,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2016,1.73698833018976,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2017,1.90658627011135,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),214,Dominican Republic,2018,1.61766972022442,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2003,9.49739951360216,2003,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2004,7.18269460394702,2004,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2005,5.42825970869696,2005,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2006,3.97924631399133,2006,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2007,3.68605344703235,2007,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2008,3.43915305297009,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2009,4.04080346885419,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2010,3.31543893494616,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2011,3.14792243397947,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2012,3.69366388156466,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2013,3.5337134374163,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2014,3.57552475175554,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2015,4.39684942676597,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2016,3.96281179223158,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2017,3.30948193981056,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2018,2.94923401923922,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2019,3.15128362975838,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2020,3.59590631182689,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),218,Ecuador,2021,3.72753083067413,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2008,2.738614252864,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2009,3.59769335441226,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2010,3.82773614018999,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2011,3.4462055197927,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2012,2.82635637565409,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2013,2.29198045695359,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2014,2.307449349322,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2015,2.2540984821962,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2016,1.9684661443707,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2017,1.89419432594823,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2018,1.84617175476304,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2019,1.72062907242908,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2020,1.57066790614131,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),222,El Salvador,2021,1.82876964140842,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2010,4.72033072957954,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2011,4.41781877081119,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2012,5.76775100732085,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2013,20.1302259830138,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2014,19.7351789788204,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2015,17.6985743714901,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2016,25.0939937723464,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2017,27.5258097844518,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2018,36.9237925384333,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2019,49.0658298487693,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2020,52.2420807240481,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),226,Equatorial Guinea,2021,55.0803396620946,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),231,Ethiopia,2017,3.41286431945902,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),231,Ethiopia,2018,3.56052322049913,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),231,Ethiopia,2019,2.6717358210858,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),231,Ethiopia,2020,3.42977187734718,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),231,Ethiopia,2021,5.41485933762582,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2008,1.9446847760978,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2009,5.20231138473194,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2010,5.37548640616725,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2011,4.04580581090276,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2012,2.62266859406297,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2013,1.47462231497042,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2014,1.38823609881308,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2015,2.76894770314042,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2016,2.17676369026511,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2017,2.37887496554021,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2018,1.55123999961087,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2019,1.97424852159292,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2020,1.64284699281484,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),233,Estonia,2021,1.08679556479312,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2000,6.83028179331357,2000,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2001,8.00083742151754,2001,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2002,6.58628549667601,2002,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2003,4.65656368194509,2003,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2004,4.22617544854177,2004,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2005,3.68506394302508,2005,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2006,2.45452534963199,2006,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2007,5.68211734419274,2007,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2008,3.13011678919177,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2009,3.74100549201086,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2010,4.37272928691286,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2011,3.85933735767356,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2012,4.18520747199109,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2013,2.68785970707065,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2014,2.15650347319848,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2015,1.44819136922412,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2016,2.23687311841103,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2017,2.4244606567932,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2018,3.08925674923103,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2019,3.83835127206916,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2020,6.21222696198206,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),242,Fiji,2021,8.48402866054706,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2007,0.226516077373678,2007,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2008,0.409453887918507,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2009,0.56999382899243,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2010,0.505748742041625,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2011,0.456371196024312,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2012,0.445132847109479,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2013,0.440752731540527,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2014,0.847591074961831,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2015,0.93246083066103,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2016,1.04758761475179,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2017,0.72626236804278,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2018,0.950566178824407,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2019,1.5073192904517,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2020,1.45017555342117,2020,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),246,Finland,2021,1.47082760274416,2021,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2008,2.81942025282791,2008,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2009,4.02193112740747,2009,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2010,3.75857389340272,2010,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2011,4.29145434826523,2011,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2012,4.29452327369679,2012,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2013,4.49543407979547,2013,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2014,4.16249928399605,2014,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2015,4.0452542986778,2015,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2016,3.70275907528325,2016,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2017,3.12359565297023,2017,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2018,2.74834162277966,2018,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),250,France,2019,2.47314366528244,2019,,,,,IMF,,,C,A,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
